Experiment_Name,Generation,Fitness_Mean,Fitness_Median,Fitness_Std
inversion_mutation__partially_matched_crossover,0,0.6941193398042041,0.6897673804925353,0.009875029965069154
inversion_mutation__partially_matched_crossover,1,0.7065367596388057,0.7053421424087493,0.010889094152516527
inversion_mutation__partially_matched_crossover,2,0.7136771365887002,0.7132013451560386,0.009662193470466512
inversion_mutation__partially_matched_crossover,3,0.723710283979581,0.7212147092189474,0.012094136197479014
inversion_mutation__partially_matched_crossover,4,0.730883323684557,0.7295518179669889,0.013120095093935295
inversion_mutation__partially_matched_crossover,5,0.7378092966858462,0.7365696621070414,0.012594831670463524
inversion_mutation__partially_matched_crossover,6,0.7431012737231302,0.7414745383040402,0.011884252065194488
inversion_mutation__partially_matched_crossover,7,0.7481901966928836,0.7462935585136388,0.011911016239485544
inversion_mutation__partially_matched_crossover,8,0.7528175824945601,0.7511030520564057,0.01174723618674148
inversion_mutation__partially_matched_crossover,9,0.7575132604903992,0.754659209161869,0.012875603095715473
inversion_mutation__partially_matched_crossover,10,0.7625336340101673,0.7622062843128257,0.013593150792708305
inversion_mutation__partially_matched_crossover,11,0.7653869676193044,0.7662972085385878,0.012793387540157028
inversion_mutation__partially_matched_crossover,12,0.7688390572528783,0.769154657683345,0.01303073395225622
inversion_mutation__partially_matched_crossover,13,0.7717972193635189,0.773602364677231,0.013168475718250111
inversion_mutation__partially_matched_crossover,14,0.7754665501929339,0.7786665908706382,0.013410656831596032
inversion_mutation__partially_matched_crossover,15,0.7768281232378416,0.7809443777511005,0.01358625407441329
inversion_mutation__partially_matched_crossover,16,0.7788779157079073,0.7819809164177489,0.013819454098043046
inversion_mutation__partially_matched_crossover,17,0.780214026753272,0.7825478962199572,0.014619473831361734
inversion_mutation__partially_matched_crossover,18,0.7826804966266627,0.7857670648834929,0.014681158192612533
inversion_mutation__partially_matched_crossover,19,0.7848964792165846,0.7895237123259626,0.01310795948751158
inversion_mutation__partially_matched_crossover,20,0.7869212815357283,0.7914248583445918,0.014070816497103142
inversion_mutation__partially_matched_crossover,21,0.7879460609987823,0.7915470017978998,0.013779086243951315
inversion_mutation__partially_matched_crossover,22,0.788911087675735,0.7919952470998284,0.013340216696714528
inversion_mutation__partially_matched_crossover,23,0.790063529167978,0.7930362489823515,0.013394964213763036
inversion_mutation__partially_matched_crossover,24,0.7908888063803643,0.7942142069436193,0.01321526695441045
inversion_mutation__partially_matched_crossover,25,0.7910356172414609,0.7942142069436193,0.013077956239211314
inversion_mutation__partially_matched_crossover,26,0.7914702353773572,0.7942142069436193,0.01304045755796566
inversion_mutation__partially_matched_crossover,27,0.7918611182827409,0.7946190168832101,0.01304300304750974
inversion_mutation__partially_matched_crossover,28,0.7919637029796652,0.7952565740097259,0.01299958430738304
inversion_mutation__partially_matched_crossover,29,0.7924669007565207,0.7957998506854262,0.013211773306018268
inversion_mutation__partially_matched_crossover,30,0.793554386827521,0.796332458436833,0.012117750616481252
inversion_mutation__partially_matched_crossover,31,0.7939950092543184,0.7967508974032962,0.01190208821158156
inversion_mutation__partially_matched_crossover,32,0.7942922299051381,0.7967508974032962,0.01148894795168932
inversion_mutation__partially_matched_crossover,33,0.7944985791114872,0.7967508974032962,0.011345509350276893
inversion_mutation__partially_matched_crossover,34,0.7946314614435003,0.7967508974032962,0.011396384005511523
inversion_mutation__partially_matched_crossover,35,0.7952352691594868,0.7967508974032962,0.011208003907206436
inversion_mutation__partially_matched_crossover,36,0.7953192203577936,0.7967508974032962,0.011146134815639286
inversion_mutation__partially_matched_crossover,37,0.7956814526412211,0.7977447292904151,0.011208204958230527
inversion_mutation__partially_matched_crossover,38,0.7960728743073618,0.7977447292904151,0.011283637021144974
inversion_mutation__partially_matched_crossover,39,0.7962605552497597,0.7984914341912313,0.011320118094217417
inversion_mutation__partially_matched_crossover,40,0.7965152665780295,0.7984914341912313,0.011357410263336216
inversion_mutation__partially_matched_crossover,41,0.7968322971597419,0.7989492139593559,0.011036960075261485
inversion_mutation__partially_matched_crossover,42,0.7969173311733473,0.7989492139593559,0.011127221049734598
inversion_mutation__partially_matched_crossover,43,0.7969442579484206,0.7989492139593559,0.011126709086783178
inversion_mutation__partially_matched_crossover,44,0.797069649618381,0.7989492139593559,0.011160443192919955
inversion_mutation__partially_matched_crossover,45,0.797079632647232,0.7989492139593559,0.01115084941629377
inversion_mutation__partially_matched_crossover,46,0.7970967004062353,0.7989492139593559,0.011172375479160015
inversion_mutation__partially_matched_crossover,47,0.7973140095521157,0.7989492139593559,0.011062499750561427
inversion_mutation__partially_matched_crossover,48,0.7974492502311967,0.7989492139593559,0.010984585368711006
inversion_mutation__partially_matched_crossover,49,0.7974589882777446,0.7989492139593559,0.010989966909404068
inversion_mutation__partially_matched_crossover,50,0.797929803222803,0.8000763464066027,0.010922422433953064
inversion_mutation__partially_matched_crossover,51,0.7980795486555673,0.8000763464066027,0.010823837268344277
inversion_mutation__partially_matched_crossover,52,0.7980795486555673,0.8000763464066027,0.010823837268344277
inversion_mutation__partially_matched_crossover,53,0.7981324587084774,0.8000763464066027,0.01082012790223757
inversion_mutation__partially_matched_crossover,54,0.7981650151299421,0.8000763464066027,0.01077483647765308
inversion_mutation__partially_matched_crossover,55,0.7983852937175675,0.8003594869803423,0.010746345060233335
inversion_mutation__partially_matched_crossover,56,0.7983852937175675,0.8003594869803423,0.010746345060233335
inversion_mutation__partially_matched_crossover,57,0.7983852937175675,0.8003594869803423,0.010746345060233335
inversion_mutation__partially_matched_crossover,58,0.7983852937175675,0.8003594869803423,0.010746345060233335
inversion_mutation__partially_matched_crossover,59,0.7991007049553643,0.8006667846678281,0.011252789896102705
inversion_mutation__partially_matched_crossover,60,0.7992842704450523,0.8009904460591437,0.011281264296879825
inversion_mutation__partially_matched_crossover,61,0.7993126151162541,0.8009904460591437,0.011308969634713386
inversion_mutation__partially_matched_crossover,62,0.7993126151162541,0.8009904460591437,0.011308969634713386
inversion_mutation__partially_matched_crossover,63,0.7996253109055008,0.8013728692517996,0.011064210554651939
inversion_mutation__partially_matched_crossover,64,0.7996253109055008,0.8013728692517996,0.011064210554651939
inversion_mutation__partially_matched_crossover,65,0.7996253109055008,0.8013728692517996,0.011064210554651939
inversion_mutation__partially_matched_crossover,66,0.7996626591781432,0.8013728692517996,0.011052886210498826
inversion_mutation__partially_matched_crossover,67,0.7996626591781432,0.8013728692517996,0.011052886210498826
inversion_mutation__partially_matched_crossover,68,0.7996626591781432,0.8013728692517996,0.011052886210498826
inversion_mutation__partially_matched_crossover,69,0.7998173336609454,0.8013728692517996,0.010982564638100769
inversion_mutation__partially_matched_crossover,70,0.7999805989670679,0.8013728692517996,0.010692548838183272
inversion_mutation__partially_matched_crossover,71,0.8001749624267376,0.8013728692517996,0.010817470310625384
inversion_mutation__partially_matched_crossover,72,0.8002669611309811,0.8013728692517996,0.010806257699049622
inversion_mutation__partially_matched_crossover,73,0.8006194999365586,0.8013728692517996,0.010470744137286823
inversion_mutation__partially_matched_crossover,74,0.8006453798537428,0.8013728692517996,0.01048191952505075
inversion_mutation__partially_matched_crossover,75,0.8007679892798988,0.8013728692517996,0.010559732562906649
inversion_mutation__partially_matched_crossover,76,0.8007972034195423,0.8013728692517996,0.010584266680022136
inversion_mutation__partially_matched_crossover,77,0.8008264175591859,0.8013728692517996,0.010611076831921404
inversion_mutation__partially_matched_crossover,78,0.8008264175591859,0.8013728692517996,0.010611076831921404
inversion_mutation__partially_matched_crossover,79,0.8010715910984625,0.8013728692517996,0.010884581489619566
inversion_mutation__partially_matched_crossover,80,0.8010715910984625,0.8013728692517996,0.010884581489619566
inversion_mutation__partially_matched_crossover,81,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,82,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,83,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,84,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,85,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,86,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,87,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,88,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,89,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,90,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,91,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,92,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,93,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,94,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,95,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,96,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,97,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,98,0.8011161101086548,0.8013728692517996,0.010864851435343935
inversion_mutation__partially_matched_crossover,99,0.8011161101086548,0.8013728692517996,0.010864851435343935
